industry_id_x,industry_name,job_id,company_name,description,skills_desc,zip_code,skills,industry_id_y,title,filtered_skills,state,lat,long
118,Computer and Network Security,3901392636,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. 
We are looking for a proficient Data Analyst to join our team to train our AI chatbots. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,22201.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Data Analyst,agile automation c# collaboration communication creativity decision-making flexibility innovation interpersonal leadership organization planning problem-solving programming python r scripting sql teamwork testing writing,VA,38.8871,-77.0932
118,Computer and Network Security,3901900380,Insight Global,"Remote Oracle Project Manager(onsite in Austin, TX 2-3 times monthly)Rate: $50-$58hrW2 only 6 month c2h or extend 
Required Skills and Experience *-5+ years PM experience-extensive experience with stakeholder management-Extensive Oracle EBS experience (various modules)Experienced in Oracle E-Business suite with integrated business applications that enable organizations to make better decisions, reduce costs, and increase performance.-Agile PLM experience-experience with SFDC (salesforce)
Nice to Have Skills and ExperienceJob Description *We are looking for an experienced senior project manager to manage a number of projects of projects within HID’s top Business Area. Working within the SAFe Agile methodology, you must have great energy, drive and a can-do mentality! Looking for strong stakeholder management skills with great verbal and written communication.",,78701.0,['agile'],4,Project Manager,adaptability agile communication hardware interpersonal organization planning presentation problem-solving testing,TX,30.2713,-97.7426
118,Computer and Network Security,3901903592,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. 
We are looking for a proficient Data Analyst to join our team to train our AI chatbots. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,94536.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Data Analyst,agile automation c# collaboration communication creativity decision-making flexibility innovation interpersonal leadership organization planning problem-solving programming python r scripting sql teamwork testing writing,CA,37.5605,-121.9999
118,Computer and Network Security,3901937219,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. 
We are looking for a proficient Data Analyst to join our team to train our AI chatbots. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,95101.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Data Analyst,agile automation c# collaboration communication creativity decision-making flexibility innovation interpersonal leadership organization planning problem-solving programming python r scripting sql teamwork testing writing,CA,37.3894,-121.8868
118,Computer and Network Security,3901937199,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Web Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbot Write high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,75023.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Web Developer,c# flexibility programming writing,TX,33.055,-96.7365
118,Computer and Network Security,3901932801,DataAnnotation,"Software Developer (Contract)
DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Software Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)Previous experience as a Software Developer, Coder, Software Engineer, or Programmer",,95101.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Software Developer,automation c# communication debugging flexibility innovation java problem-solving programming teamwork writing,CA,37.3894,-121.8868
118,Computer and Network Security,3901938088,DataAnnotation,"Software Developer (Contract)
DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Software Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)Previous experience as a Software Developer, Coder, Software Engineer, or Programmer",,90802.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Software Developer,automation c# communication debugging flexibility innovation java problem-solving programming teamwork writing,CA,33.7706,-118.182
118,Computer and Network Security,3901940032,DataAnnotation,"Software Developer (Contract)
DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Software Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)Previous experience as a Software Developer, Coder, Software Engineer, or Programmer",,30004.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Software Developer,automation c# communication debugging flexibility innovation java problem-solving programming teamwork writing,GA,34.1124,-84.302
118,Computer and Network Security,3901940064,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Back End Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,94601.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Back End Developer,c# creativity flexibility java laravel php programming spring sql writing,CA,37.7806,-122.2166
118,Computer and Network Security,3901941046,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. 
We are looking for a proficient Data Analyst to join our team to train our AI chatbots. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,76001.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Data Analyst,agile automation c# collaboration communication creativity decision-making flexibility innovation interpersonal leadership organization planning problem-solving programming python r scripting sql teamwork testing writing,TX,32.6289,-97.1517
118,Computer and Network Security,3901940097,DataAnnotation,"Software Developer (Contract)
DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Software Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)Previous experience as a Software Developer, Coder, Software Engineer, or Programmer",,94085.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Software Developer,automation c# communication debugging flexibility innovation java problem-solving programming teamwork writing,CA,37.3886,-122.0177
118,Computer and Network Security,3901943083,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Frontend Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,92602.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Frontend Developer,agile automation c# collaboration communication css debugging flexibility hadoop javascript problem-solving programming spring testing writing,CA,33.7419,-117.7467
118,Computer and Network Security,3901938329,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for an AI Content Writer to join our team and teach AI chatbots. You will have conversations with chatbots in order to measure their progress, as well as write novel conversations in order to teach them what to say.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $20+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse conversations over a range of topicsWrite high-quality answers when given specific promptsCompare the performance of different AI modelsResearch and fact-check AI responses
Qualifications:
Fluent in EnglishA bachelor's degree (completed or in progress)Excellent writing and grammar skillsStrong research and fact-checking skills to ensure accuracy and originality
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,95050.0,"['flexibility', 'writing']",4,AI Content Writer,flexibility writing,CA,37.3492,-121.953
118,Computer and Network Security,3901937492,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Web Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbot Write high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,75038.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Web Developer,c# flexibility programming writing,TX,32.8653,-96.9905
118,Computer and Network Security,3901942127,DataAnnotation,"Software Developer (Contract)
DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Software Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)Previous experience as a Software Developer, Coder, Software Engineer, or Programmer",,22030.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Software Developer,automation c# communication debugging flexibility innovation java problem-solving programming teamwork writing,VA,38.8458,-77.3242
118,Computer and Network Security,3901941195,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Software Engineer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)Previous experience as a Software Developer, Coder, Software Engineer, or Programmer",,23219.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Software Engineer,agile algorithms angular asp.net automation blockchain bootstrap c# c++ collaboration communication creativity debugging decision-making docker express flexibility go hardware innovation interpersonal java javascript kafka laravel networking node.js nosql organization php problem-solving programming python react scripting spark spring sql teamwork testing typescript writing,VA,37.5463,-77.4378
118,Computer and Network Security,3901937531,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Software Engineer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)Previous experience as a Software Developer, Coder, Software Engineer, or Programmer",,30004.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Software Engineer,agile algorithms angular asp.net automation blockchain bootstrap c# c++ collaboration communication creativity debugging decision-making docker express flexibility go hardware innovation interpersonal java javascript kafka laravel networking node.js nosql organization php problem-solving programming python react scripting spark spring sql teamwork testing typescript writing,GA,34.1124,-84.302
118,Computer and Network Security,3901936655,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Web Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbot Write high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,94536.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Web Developer,c# flexibility programming writing,CA,37.5605,-121.9999
118,Computer and Network Security,3901940391,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Back End Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,75038.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Back End Developer,c# creativity flexibility java laravel php programming spring sql writing,TX,32.8653,-96.9905
118,Computer and Network Security,3901936688,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Software Engineer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)Previous experience as a Software Developer, Coder, Software Engineer, or Programmer",,94536.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Software Engineer,agile algorithms angular asp.net automation blockchain bootstrap c# c++ collaboration communication creativity debugging decision-making docker express flexibility go hardware innovation interpersonal java javascript kafka laravel networking node.js nosql organization php problem-solving programming python react scripting spark spring sql teamwork testing typescript writing,CA,37.5605,-121.9999
118,Computer and Network Security,3901942301,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Software Engineer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)Previous experience as a Software Developer, Coder, Software Engineer, or Programmer",,95101.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Software Engineer,agile algorithms angular asp.net automation blockchain bootstrap c# c++ collaboration communication creativity debugging decision-making docker express flexibility go hardware innovation interpersonal java javascript kafka laravel networking node.js nosql organization php problem-solving programming python react scripting spark spring sql teamwork testing typescript writing,CA,37.3894,-121.8868
118,Computer and Network Security,3901939451,DataAnnotation,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Back End Developer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)
Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,76001.0,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']",4,Back End Developer,c# creativity flexibility java laravel php programming spring sql writing,TX,32.6289,-97.1517
