industry_id,industry_name,job_id,company_name,title,skills,zip_code,state,lat,long
4,Software Development,3902308715,Eleos Labs,Software Engineer Intern,"['encryption', 'agile', 'planning', 'devops', 'sql', 'testing']",78701.0,TX,30.2713,-97.7426
4,Software Development,3904069240,Esri,Sr. C++ Software Engineer - Maps SDKs,"['c', 'c', 'c', 'c', 'algorithms', 'communication']",92373.0,CA,34.0397,-117.1804
4,Software Development,3905691604,Zynga,Senior Software Engineer (Server)- Poker,"['algorithms', 'communication', 'html']",78701.0,TX,30.2713,-97.7426
4,Software Development,3905822862,MacroHire,Back-End Software Engineer (Hybrid),"['encryption', 'programming']",33122.0,FL,25.8001,-80.281
4,Software Development,3904093317,maven,Python/C++ Software Engineer,"['programming', 'go']",10001.0,NY,40.7484,-73.9967
4,Software Development,3905828795,CNA Search,Software Engineer,"['c', 'aspnet', 'sql', 'communication']",28202.0,NC,35.229,-80.8419
4,Software Development,3904501087,Koddi,Junior Software Engineer - Cohort,"['leadership', 'organization', 'communication', 'interpersonal', 'problemsolving']",76102.0,TX,32.7589,-97.328
4,Software Development,3904500280,,Software Engineer,"['programming', 'programming', 'python', 'problemsolving', 'communication', 'teamwork', 'programming']",17013.0,PA,40.2417,-77.1983
4,Software Development,3902353556,TraXtion,Sr Product Software Engineer,"['programming', 'programming', 'agile', 'testing', 'programming', 'angular', 'sql', 'agile', 'testing', 'communication']",75038.0,TX,32.8653,-96.9905
4,Software Development,3904502437,Vantage Consulting,Software Engineer,"['agile', 'c', 'python']",75023.0,TX,33.055,-96.7365
4,Software Development,3905866779,NJF Global Holdings Ltd,C++ Software Engineer (Quant Trading),"['c', 'c']",60601.0,IL,41.8858,-87.6181
4,Software Development,3905883371,Selby Jennings,High Frequency Trading | Senior Software Engineer,"['programming', 'c', 'problemsolving']",78701.0,TX,30.2713,-97.7426
4,Software Development,3902363633,Microsoft,Software Engineer II – Azure Storage,"['organization', 'programming', 'algorithms', 'debugging']",98052.0,WA,47.6718,-122.1232
4,Software Development,3902362848,Microsoft,Software Engineer II,"['innovation', 'planning', 'microservices', 'planning', 'automation', 'planning', 'automation', 'automation', 'planning', 'organization', 'agile', 'agile']",30303.0,GA,33.7525,-84.3888
4,Software Development,3902364167,Microsoft,SAP Software Engineer II,"['innovation', 'planning', 'microservices', 'planning', 'automation', 'planning', 'organization', 'agile']",78201.0,TX,29.4711,-98.5356
4,Software Development,3902364170,Microsoft,Software Engineer II,"['hardware', 'organization', 'debugging', 'debugging', 'writing']",98052.0,WA,47.6718,-122.1232
4,Software Development,3902363611,Microsoft,Software Engineer II,"['organization', 'leadership', 'organization', 'agile']",98052.0,WA,47.6718,-122.1232
4,Software Development,3902364162,Microsoft,Software Engineer II,"['organization', 'algorithms', 'debugging']",98052.0,WA,47.6718,-122.1232
4,Software Development,3902368515,Acres,Frontend Software Engineer II,"['organization', 'javascript', 'agile', 'testing']",72701.0,AR,36.052,-94.1534
4,Software Development,3905873944,Dice,Senior Software Engineer,"['testing', 'rust', 'typescript', 'nodejs']",22041.0,VA,38.8502,-77.1448
4,Software Development,3905882090,Dice,IBM Tivoli Software Engineer,"['automation', 'automation', 'automation', 'automation', 'programming', 'automation', 'automation', 'automation', 'automation', 'programming', 'problemsolving', 'interpersonal', 'containerization', 'virtualization']",75080.0,TX,32.966,-96.7452
4,Software Development,3905885196,Dice,Software Engineer (Full Stack),"['java', 'spring', 'java', 'microservices', 'agile', 'spring', 'spring', 'problemsolving', 'java', 'spring', 'spring', 'nodejs', 'docker', 'kubernetes', 'containerization']",90401.0,CA,34.0176,-118.4907
4,Software Development,3902834191,PrismHR,Senior Software Engineer,"['react', 'kubernetes', 'testing', 'writing', 'ruby', 'angular', 'writing', 'docker', 'kubernetes', 'kafka']",30096.0,GA,33.9845,-84.1529
4,Software Development,3902835573,Walmart Global Tech,Software Engineer III R-1833898,"['swift', 'programming', 'innovation', 'swift', 'programming', 'problemsolving', 'communication', 'cybersecurity']",72712.0,AR,36.3577,-94.2224
4,Software Development,3902833740,Walmart Global Tech,Software Engineer III R-1849459,"['swift', 'programming', 'innovation', 'swift', 'programming', 'problemsolving', 'communication', 'cybersecurity']",94085.0,CA,37.3886,-122.0177
4,Software Development,3902839676,Microsoft,Software Engineer II,"['networking', 'networking', 'networking', 'networking', 'organization', 'automation', 'scripting', 'agile', 'communication']",98052.0,WA,47.6718,-122.1232
4,Software Development,3906226148,Box,"Staff Software Engineer, Database Infrastructure",['collaboration'],94061.0,CA,37.4647,-122.2304
4,Software Development,3904710140,SpotOn,Senior Software Engineer - SpotOn Payments (Go/React),"['react', 'go', 'react', 'javascript', 'agile', 'kotlin']",78701.0,TX,30.2713,-97.7426
4,Software Development,3902859966,"ALTA IT Services, LLC",Software Engineer,"['agile', 'agile', 'java', 'angular', 'communication', 'docker', 'spring']",20151.0,VA,38.8867,-77.4457
4,Software Development,3902860594,Okta,Software Engineer- Federal,"['automation', 'problemsolving', 'scripting', 'testing', 'leadership', 'organization', 'flexibility']",10001.0,NY,40.7484,-73.9967
4,Software Development,3902862505,Agilysys,Software Engineer (On-Site),"['agile', 'java', 'spring', 'agile', 'agile', 'communication', 'programming', 'scripting', 'docker', 'kubernetes', 'testing', 'nosql']",30004.0,GA,34.1124,-84.302
4,Software Development,3906236365,Procore Technologies,Staff Software Engineer,"['devops', 'leadership', 'devops', 'devops', 'devops', 'devops', 'agile']",78701.0,TX,30.2713,-97.7426
4,Software Development,3906237173,Procore Technologies,"Senior Software Engineer, Backend","['organization', 'flexibility', 'teamwork', 'react', 'testing']",78701.0,TX,30.2713,-97.7426
4,Software Development,3906231733,Procore Technologies,"Software Engineer II, Ruby","['kubernetes', 'java']",78701.0,TX,30.2713,-97.7426
4,Software Development,3906233612,Procore Technologies,"Staff Software Engineer, Backend (Ruby)","['kubernetes', 'java']",78701.0,TX,30.2713,-97.7426
4,Software Development,3906238048,Procore Technologies,"Staff Software Engineer, Backend (Software Delivery)","['collaboration', 'java']",78701.0,TX,30.2713,-97.7426
4,Software Development,3906238046,Procore Technologies,"Staff Software Engineer, Full-Stack (Ruby)","['typescript', 'react', 'ruby']",78701.0,TX,30.2713,-97.7426
4,Software Development,3906240774,Arcus,"Senior Software Engineer, Machine Learning","['algorithms', 'docker', 'initiative']",10001.0,NY,40.7484,-73.9967
4,Software Development,3902864550,Talener,Senior Software Engineer,"['python', 'python', 'python', 'microservices', 'problemsolving', 'sql']",10001.0,NY,40.7484,-73.9967
4,Software Development,3906248579,"Softworld, a Kelly Company",Principal Embedded Software Engineer,"['testing', 'testing', 'c']",93505.0,CA,35.1278,-117.9651
4,Software Development,3902869157,Venmo,Staff Software Engineer - Python,"['communication', 'organization', 'leadership', 'python', 'programming', 'nosql', 'terraform']",60601.0,IL,41.8858,-87.6181
6,"Technology, Information and Internet",3884818241,Ziff Davis Shopping,Senior Software Engineer,"['collaboration', 'planning', 'sql', 'java', 'docker', 'testing']",78701.0,TX,30.2713,-97.7426
6,"Technology, Information and Internet",3885859909,Google,"Senior Software Engineer, Project Starline","['programming', 'leadership', 'networking', 'leadership', 'hardware']",98101.0,WA,47.6114,-122.3305
6,"Technology, Information and Internet",3885847461,HIRECLOUT,Senior Back-end Software Engineer (Contract) (Hybrid) – 4314,"['agile', 'python', 'agile', 'sql', 'microservices', 'writing', 'testing', 'problemsolving', 'communication', 'planning', 'writing', 'interpersonal', 'docker', 'nosql']",92602.0,CA,33.7419,-117.7467
6,"Technology, Information and Internet",3885844769,HIRECLOUT,Frontend Software Engineer (Contract) (Hybrid) – 4315,"['programming', 'nodejs', 'css', 'bootstrap', 'agile', 'sql', 'writing', 'testing', 'problemsolving', 'communication', 'interpersonal', 'react', 'machinelearning', 'nosql']",92602.0,CA,33.7419,-117.7467
6,"Technology, Information and Internet",3885853938,Google,"Staff Software Engineer, Google Cloud Platforms","['leadership', 'organization', 'networking', 'leadership', 'leadership']",98033.0,WA,47.6786,-122.1894
6,"Technology, Information and Internet",3885855602,Google,"Staff Software Engineer, Infrastructure, Search","['hardware', 'leadership', 'organization', 'networking', 'leadership', 'leadership']",90001.0,CA,33.9731,-118.2479
6,"Technology, Information and Internet",3894849266,Alphatec Spine,"Software Engineer I, AIX","['c', 'testing', 'communication', 'programming', 'presentation', 'sql', 'devops', 'c', 'agile', 'scripting', 'java', 'communication']",92008.0,CA,33.1602,-117.325
6,"Technology, Information and Internet",3898160388,Tachyon Technologies,Oracle IT Programmer/Software Engineer III,['debugging'],77002.0,TX,29.7594,-95.3594
6,"Technology, Information and Internet",3898168138,Zelis,ASP.Net Software Engineer,"['aspnet', 'aspnet', 'sql', 'microservices', 'sql', 'algorithms', 'aspnet', 'sql', 'microservices', 'sql', 'algorithms']",33701.0,FL,27.7723,-82.6386
6,"Technology, Information and Internet",3901641562,eBay,"Software Engineer, Back End",[''],95101.0,CA,37.3894,-121.8868
6,"Technology, Information and Internet",3901641463,Red Ventures,Full Stack Software Engineer | Bankrate.com,"['programming', 'nodejs', 'javascript', 'svelte', 'sql', 'decisionmaking']",28202.0,NC,35.229,-80.8419
6,"Technology, Information and Internet",3863610227,Qentelli,Software Engineer in Test Automation,"['automation', 'c', 'sql', 'sql', 'sql', 'automation', 'jenkins', 'automation', 'automation', 'automation', 'programming', 'java', 'python', 'automation', 'automation', 'automation', 'problemsolving', 'automation', 'agile', 'communication', 'interpersonal', 'problemsolving']",75201.0,TX,32.7904,-96.8044
6,"Technology, Information and Internet",175485704,GOYT,Software Engineer,"['php', 'php', 'decisionmaking', 'php', 'programming', 'communication', 'collaboration', 'php', 'innovation']",80202.0,CO,39.7491,-104.9946
6,"Technology, Information and Internet",3900940733,DAT Freight & Analytics,Staff Software Engineer,"['innovation', 'microservices', 'kafka', 'sql', 'nosql', 'leadership', 'communication', 'javascript', 'docker', 'kafka', 'react', 'angular']",80202.0,CO,39.7491,-104.9946
6,"Technology, Information and Internet",3904366020,Salesforce,Senior/Lead/Principal Full-Stack Software Engineer - Backend,"['organization', 'testing', 'automation', 'automation', 'programming', 'programming', 'programming', 'testing', 'testing', 'interpersonal', 'agile', 'initiative']",94301.0,CA,37.4443,-122.1497
6,"Technology, Information and Internet",3900959842,LinkedIn,Senior Software Engineer - Applications,"['python', 'programming', 'collaboration']",94085.0,CA,37.3886,-122.0177
6,"Technology, Information and Internet",3904387379,Cash App,"Principal Software Engineer, Cash Commerce","['collaboration', 'initiative', 'initiative', 'collaboration', 'communication', 'blockchain', 'go']",98101.0,WA,47.6114,-122.3305
6,"Technology, Information and Internet",3902752765,Google,"Staff Software Engineer, Borglet","['hardware', 'networking', 'networking', 'leadership', 'organization', 'planning']",94085.0,CA,37.3886,-122.0177
6,"Technology, Information and Internet",3904397839,Comcast,"Software Engineer(Python, Apache Spark) Software Dev & Engineering","['organization', 'python', 'spark', 'java', 'programming']",19102.0,PA,39.9489,-75.1661
6,"Technology, Information and Internet",3902751770,Google,"Staff Software Engineer, Pixel GPU System Software","['leadership', 'organization', 'networking', 'leadership', 'hardware', 'leadership', 'leadership']",94040.0,CA,37.3855,-122.088
6,"Technology, Information and Internet",3902756202,Google,"Software Engineer III, Hardware/Software Co-Design","['hardware', 'python', 'programming', 'networking', 'leadership', 'hardware', 'networking']",27701.0,NC,35.9967,-78.8966
6,"Technology, Information and Internet",3904385472,Cash App,"Principal Software Engineer, Cash Commerce","['collaboration', 'initiative', 'initiative', 'collaboration', 'communication', 'blockchain', 'go']",10001.0,NY,40.7484,-73.9967
6,"Technology, Information and Internet",3900960798,LinkedIn,Senior Software Engineer - Applications,"['python', 'programming', 'collaboration']",94085.0,CA,37.3886,-122.0177
6,"Technology, Information and Internet",3900959938,Venmo,Senior Staff Software Engineer - Python,"['communication', 'organization', 'leadership', 'python', 'programming', 'nosql', 'terraform']",78701.0,TX,30.2713,-97.7426
6,"Technology, Information and Internet",3901353652,Pro17Analytics,Senior Software Engineer - Oracle PL/SQL,"['writing', 'agile', 'programming', 'testing', 'java', 'agile', 'agile']",27701.0,NC,35.9967,-78.8966
6,"Technology, Information and Internet",3901390081,LinkedIn,Senior Software Engineer - Applications,"['python', 'programming', 'collaboration']",94085.0,CA,37.3886,-122.0177
6,"Technology, Information and Internet",3903469622,Google,"Senior Staff Software Engineer, Google Cloud, Looker","['java', 'leadership', 'organization', 'sql', 'leadership', 'networking', 'leadership', 'leadership']",98033.0,WA,47.6786,-122.1894
6,"Technology, Information and Internet",3901393102,myGwork - LGBTQ+ Business Community,Software Engineer II- Cloud,"['agile', 'programming', 'decisionmaking', 'programming', 'spring']",75023.0,TX,33.055,-96.7365
6,"Technology, Information and Internet",3901388373,myGwork - LGBTQ+ Business Community,UI/React - Software Engineer III,"['agile', 'algorithms', 'java', 'python', 'javascript', 'react', 'programming', 'agile', 'react', 'javascript', 'automation', 'agile', 'agile', 'communication', 'testing']",43085.0,OH,40.0999,-83.0157
6,"Technology, Information and Internet",3901388505,myGwork - LGBTQ+ Business Community,Software Engineer III,"['agile', 'algorithms', 'programming', 'java', 'microservices', 'spring', 'spring', 'spring', 'spring', 'spring', 'testing']",94301.0,CA,37.4443,-122.1497
6,"Technology, Information and Internet",3905259183,Red Ventures,2024 Launch Program: Junior Software Engineer Intern,"['leadership', 'spring', 'interpersonal', 'communication', 'decisionmaking']",29707.0,SC,34.9773,-80.8584
6,"Technology, Information and Internet",3905262066,eBay,Software Engineer,"['java', 'algorithms', 'agile', 'communication']",95101.0,CA,37.3894,-121.8868
6,"Technology, Information and Internet",3905284102,Fetch,iOS Software Engineer,"['planning', 'swift', 'testing', 'hardware']",35203.0,AL,33.521,-86.8066
6,"Technology, Information and Internet",3901951007,LinkedIn,"Staff Software Engineer, ML Foundations SRE ","['go', 'innovation', 'programming', 'rust', 'communication']",94040.0,CA,37.3855,-122.088
6,"Technology, Information and Internet",3905331072,Cash App,"Senior Software Engineer, Cash Commerce","['collaboration', 'initiative', 'initiative', 'problemsolving', 'communication', 'blockchain', 'go']",98101.0,WA,47.6114,-122.3305
6,"Technology, Information and Internet",3905327596,Cash App,"Senior Software Engineer, Cash Commerce","['collaboration', 'initiative', 'initiative', 'problemsolving', 'communication', 'blockchain', 'go']",10001.0,NY,40.7484,-73.9967
6,"Technology, Information and Internet",3905335745,The Trade Desk,"Senior Software Engineer, Forecasting","['collaboration', 'communication', 'pytorch', 'leadership', 'initiative']",95101.0,CA,37.3894,-121.8868
6,"Technology, Information and Internet",3905392378,Meta,Software Engineer - Calibration Team,"['c', 'debugging', 'python', 'pytorch', 'c']",15201.0,PA,40.4752,-79.9528
6,"Technology, Information and Internet",3901998973,myGwork - LGBTQ+ Business Community,Senior Lead Software Engineer - Mainframe,"['agile', 'agile', 'problemsolving', 'java', 'sql']",33602.0,FL,27.9614,-82.4597
6,"Technology, Information and Internet",3904069240,Esri,Sr. C++ Software Engineer - Maps SDKs,"['c', 'c', 'c', 'c', 'algorithms', 'communication']",92373.0,CA,34.0397,-117.1804
6,"Technology, Information and Internet",3905693735,The Trade Desk,Senior Software Engineer,"['sql', 'agile', 'planning']",92602.0,CA,33.7419,-117.7467
6,"Technology, Information and Internet",3904093317,maven,Python/C++ Software Engineer,"['programming', 'go']",10001.0,NY,40.7484,-73.9967
6,"Technology, Information and Internet",3906226148,Box,"Staff Software Engineer, Database Infrastructure",['collaboration'],94061.0,CA,37.4647,-122.2304
6,"Technology, Information and Internet",3906227274,BetterHelp,Full Stack Software Engineer,"['go', 'php', 'bootstrap', 'react', 'php', 'php', 'sql', 'css', 'javascript', 'bootstrap', 'agile', 'teamwork', 'sql', 'hardware']",94040.0,CA,37.3855,-122.088
6,"Technology, Information and Internet",3902864226,Rocket Travel by Agoda,Software Engineer - Backend,"['kotlin', 'testing', 'empathy', 'kotlin', 'agile', 'programming', 'collaboration', 'organization']",60601.0,IL,41.8858,-87.6181
6,"Technology, Information and Internet",3904710813,ByteDance,"Full Stack Software Engineer Intern, Developer Infrastructure- Offcycle","['creativity', 'creativity', 'sql', 'nosql', 'testing', 'javascript', 'django', 'writing', 'creativity', 'problemsolving', 'creativity']",95101.0,CA,37.3894,-121.8868
6,"Technology, Information and Internet",3902869157,Venmo,Staff Software Engineer - Python,"['communication', 'organization', 'leadership', 'python', 'programming', 'nosql', 'terraform']",60601.0,IL,41.8858,-87.6181
6,"Technology, Information and Internet",3904721815,Google,"Senior Software Engineer, Google Ads","['programming', 'leadership', 'networking', 'leadership']",10001.0,NY,40.7484,-73.9967
6,"Technology, Information and Internet",3904719876,Google,"Senior Software Engineer, Embedded Systems/Firmware, Pixel","['programming', 'leadership', 'networking', 'leadership', 'hardware']",94040.0,CA,37.3855,-122.088
6,"Technology, Information and Internet",3904720957,Google,"Software Engineer III, Infrastructure, Google Cloud Platforms","['programming', 'algorithms', 'hardware', 'networking', 'leadership']",98101.0,WA,47.6114,-122.3305
6,"Technology, Information and Internet",3904720899,Google,"Senior Software Engineer, Infrastructure, Google Cloud Data Management","['programming', 'hardware', 'leadership', 'networking', 'leadership']",98033.0,WA,47.6786,-122.1894
6,"Technology, Information and Internet",3904724182,Google,"Senior Staff Software Engineer, Workload Identity Management","['leadership', 'organization', 'networking', 'leadership', 'organization', 'leadership']",94085.0,CA,37.3886,-122.0177
6,"Technology, Information and Internet",3904718994,Google,"Software Engineer III, Platforms Infrastructure Engineering","['programming', 'algorithms', 'networking', 'leadership']",94085.0,CA,37.3886,-122.0177
6,"Technology, Information and Internet",3902868766,myGwork - LGBTQ+ Business Community,Software Engineer II- Cloud Infrastructure,"['agile', 'programming', 'decisionmaking', 'spring', 'kubernetes', 'automation', 'python']",75023.0,TX,33.055,-96.7365
27,Retail,3894551665,Costco Wholesale,Software Engineer - Booking - Costco Travel,"['java', 'planning', 'testing', 'automation', 'testing', 'automation', 'react', 'sql', 'communication', 'communication', 'problemsolving', 'java', 'sql', 'javascript', 'sql']",98101.0,WA,47.6114,-122.3305
27,Retail,3895559165,"Lowe's Companies, Inc.",Senior Software Engineer,"['testing', 'testing', 'kubernetes', 'kafka', 'automation', 'automation', 'spring', 'spring', 'microservices', 'java', 'docker', 'scripting', 'automation']",28202.0,NC,35.229,-80.8419
27,Retail,3895556590,"Lowe's Companies, Inc.",Senior Software Engineer,"['react', 'programming', 'testing', 'testing', 'java', 'javascript', 'css', 'javascript', 'testing', 'writing']",28202.0,NC,35.229,-80.8419
27,Retail,3895555948,"Lowe's Companies, Inc.",Software Engineer,"['programming', 'testing', 'testing', 'react']",28202.0,NC,35.229,-80.8419
27,Retail,3895560109,"Lowe's Companies, Inc.",Software Engineer,"['programming', 'testing', 'testing']",28202.0,NC,35.229,-80.8419
27,Retail,3901674453,Spreetail,Software Engineer II,"['automation', 'testing', 'programming', 'flexibility']",68502.0,NE,40.7893,-96.6938
27,Retail,3899523985,Solomon Page, Sr. Software Engineer,"['sql', 'testing', 'agile', 'programming', 'communication']",32801.0,FL,28.5399,-81.3727
27,Retail,3904377786,Walmart,"(USA) Senior, Software Engineer","['organization', 'automation', 'programming', 'python', 'microservices', 'containerization', 'docker', 'cybersecurity']",72712.0,AR,36.3577,-94.2224
27,Retail,3904371196,CarMax,Senior Software Engineer,"['innovation', 'agile', 'teamwork', 'communication', 'sql', 'nosql', 'agile', 'devops', 'html', 'css', 'innovation']",23219.0,VA,37.5463,-77.4378
27,Retail,3904364208,Chewy,Software Engineer III,"['leadership', 'testing', 'planning', 'communication', 'collaboration', 'programming', 'testing']",98004.0,WA,47.6155,-122.2072
27,Retail,3901378387,Ace Hardware Corporation,Mobile Software Engineer Manager (Hybrid),"['swift', 'java', 'communication', 'collaboration', 'sql', 'organization', 'hardware', 'hardware', 'hardware']",60523.0,IL,41.8371,-87.9638
27,Retail,3905214836,Motion Recruitment,Qlik Sense Software Engineer,"['sql', 'sql', 'communication', 'flexibility', 'automation', 'writing', 'sql', 'sql', 'communication']",94566.0,CA,37.6658,-121.8755
27,Retail,3901950002,Harvey Nash,Software Engineer,"['programming', 'programming', 'encryption', 'communication', 'programming']",98052.0,WA,47.6718,-122.1232
27,Retail,3901949157,Walmart Global Tech,Principal Software Engineer,"['organization', 'problemsolving', 'nosql', 'python', 'communication', 'collaboration', 'cybersecurity']",98004.0,WA,47.6155,-122.2072
27,Retail,3901950257,Walmart Global Tech,Staff Software Engineer,"['organization', 'python', 'testing', 'cybersecurity']",98004.0,WA,47.6155,-122.2072
27,Retail,3905305701,"Lowe's Companies, Inc.",Software Engineer,"['programming', 'testing', 'testing']",28202.0,NC,35.229,-80.8419
27,Retail,3905310131,"Lowe's Companies, Inc.",Software Engineer,"['programming', 'testing', 'testing', 'javascript', 'javascript']",28202.0,NC,35.229,-80.8419
27,Retail,3905311015,"Lowe's Companies, Inc.",Software Engineer,"['programming', 'testing', 'testing', 'java', 'spring', 'testing', 'agile', 'agile', 'jenkins', 'angular', 'spring']",28202.0,NC,35.229,-80.8419
27,Retail,3905310158,"Lowe's Companies, Inc.",Senior Software Engineer,"['testing', 'testing', 'spring', 'nosql', 'testing']",28202.0,NC,35.229,-80.8419
27,Retail,3905312012,"Lowe's Companies, Inc.",Senior Software Engineer,"['testing', 'testing', 'angular', 'javascript', 'typescript', 'react', 'containerization', 'docker']",28202.0,NC,35.229,-80.8419
27,Retail,3905325344,Walmart,"Principal, Software Engineer","['devops', 'devops', 'problemsolving', 'initiative', 'cybersecurity', 'networking']",94085.0,CA,37.3886,-122.0177
27,Retail,3905333943,H-E-B,Sr Software Engineer - Salesforce and React,"['communication', 'leadership', 'leadership', 'java', 'agile']",78701.0,TX,30.2713,-97.7426
27,Retail,3905878911,Rose International,Software Engineer,"['spring', 'automation', 'testing', 'testing', 'testing', 'automation', 'java', 'automation', 'testing', 'automation', 'automation', 'testing', 'innovation']",78701.0,TX,30.2713,-97.7426
27,Retail,3906235527,CarMax,Senior Software Engineer,"['innovation', 'devops', 'teamwork', 'communication', 'programming', 'c', 'scripting', 'agile', 'devops', 'sql', 'nosql', 'java', 'sql', 'nosql', 'innovation']",23219.0,VA,37.5463,-77.4378
27,Retail,3906234542,CarMax,Senior Software Engineer,"['innovation', 'innovation', 'agile', 'teamwork', 'communication', 'programming', 'agile', 'devops', 'communication', 'organization', 'innovation']",75023.0,TX,33.055,-96.7365
41,Banking,3884919744,Western Union,Senior Software Engineer - Angular,"['agile', 'programming', 'communication', 'testing', 'testing', 'problemsolving', 'organization', 'react', 'nosql', 'agile']",80202.0,CO,39.7491,-104.9946
41,Banking,3884444422,Dexian,Sr. Software Engineer/API Developer,"['agile', 'testing', 'agile', 'agile', 'agile']",28202.0,NC,35.229,-80.8419
41,Banking,3884925055,Western Union,Senior Software Engineer - Wordpress,"['agile', 'programming', 'communication', 'testing', 'testing', 'problemsolving', 'organization', 'react', 'nosql', 'agile']",80202.0,CO,39.7491,-104.9946
41,Banking,3889769846,Goldman Sachs,Software Engineer,[''],75201.0,TX,32.7904,-96.8044
41,Banking,3895562219,U.S. Bank,Senior Software Engineer,"['flexibility', 'agile', 'devops', 'writing', 'collaboration', 'agile', 'devops', 'problemsolving']",55071.0,MN,44.8344,-92.9873
41,Banking,3904362395,Wells Fargo,.NET Senior Software Engineer - Credit Card Operations,"['agile', 'sql', 'agile', 'java', 'angular']",28202.0,NC,35.229,-80.8419
41,Banking,3904361475,Wells Fargo,Lead Software Engineer,"['c', 'python', 'java', 'agile']",28202.0,NC,35.229,-80.8419
41,Banking,3902756825,Citi,Digital Software Engineer Senior Analyst,"['agile', 'writing', 'microservices', 'spring', 'presentation', 'writing', 'testing']",75038.0,TX,32.8653,-96.9905
41,Banking,3904363387,Wells Fargo,.NET Senior Software Engineer - Credit Card Operations,"['agile', 'sql', 'agile', 'java', 'angular']",50265.0,IA,41.5805,-93.7447
41,Banking,3904367010,Wells Fargo,Senior Software Engineer (Ref #001135),"['automation', 'automation', 'devops', 'spring']",28202.0,NC,35.229,-80.8419
41,Banking,3904361478,Wells Fargo,Lead Software Engineer,"['c', 'python', 'java', 'agile']",75038.0,TX,32.8653,-96.9905
41,Banking,3901357055,Oloop Technology Solutions,Senior Java Software Engineer,"['microservices', 'automation']",15201.0,PA,40.4752,-79.9528
41,Banking,3904992811,M&T Bank,Software Engineer - ServiceNow,"['leadership', 'organization', 'hardware', 'problemsolving', 'communication']",14201.0,NY,42.8967,-78.8846
41,Banking,3905301624,Wells Fargo,Lead Specialty Software Engineer,"['terraform', 'interpersonal', 'communication']",10001.0,NY,40.7484,-73.9967
41,Banking,3905302538,Wells Fargo,Lead Automation Software Engineer,"['innovation', 'automation', 'scripting', 'automation', 'scripting', 'java', 'devops']",76691.0,TX,31.7754,-97.1258
41,Banking,3905300940,Wells Fargo,Lead Software Engineer (001651),"['testing', 'docker']",28202.0,NC,35.229,-80.8419
41,Banking,3905300938,Wells Fargo,Lead Software Engineer,"['kubernetes', 'kubernetes', 'automation']",75038.0,TX,32.8653,-96.9905
41,Banking,3905306186,Wells Fargo,Lead Automation Software Engineer,"['innovation', 'automation', 'scripting', 'automation', 'scripting', 'java', 'devops']",28202.0,NC,35.229,-80.8419
41,Banking,3905370998,Wells Fargo,Lead Software Engineer - Java / Microservices / Cloud,"['java', 'interpersonal', 'communication', 'spring', 'spring', 'microservices', 'agile', 'javascript', 'angular', 'containerization', 'kubernetes']",50265.0,IA,41.5805,-93.7447
41,Banking,3905372691,Wells Fargo,Lead Software Engineer - Java / Microservices / Cloud,"['java', 'interpersonal', 'communication', 'spring', 'spring', 'microservices', 'agile', 'javascript', 'angular', 'containerization', 'kubernetes']",85224.0,AZ,33.3301,-111.8632
41,Banking,3905375260,Wells Fargo,Senior Software Engineer (Ref #001260),"['agile', 'c', 'java', 'agile']",28202.0,NC,35.229,-80.8419
41,Banking,3906224794,Wells Fargo,Senior Software Engineer (#001483),"['testing', 'programming']",85224.0,AZ,33.3301,-111.8632
41,Banking,3906228424,Wells Fargo,Credit Bureau Management Technology Lead Software Engineer,"['organization', 'encryption', 'kafka', 'java', 'sql']",50265.0,IA,41.5805,-93.7447
41,Banking,3906224790,Wells Fargo,Credit Bureau Management Technology Lead Software Engineer,"['organization', 'encryption', 'kafka', 'java', 'sql']",28202.0,NC,35.229,-80.8419
41,Banking,3906236020,UBS,"Software Engineer - DevOps, Global Banking","['devops', 'interpersonal', 'communication', 'agile']",10001.0,NY,40.7484,-73.9967
41,Banking,3904722620,MUFG,Software Engineer Lead,"['python', 'python', 'agile', 'python', 'programming', 'communication', 'python', 'python', 'agile']",33602.0,FL,27.9614,-82.4597
43,Financial Services,3884919744,Western Union,Senior Software Engineer - Angular,"['agile', 'programming', 'communication', 'testing', 'testing', 'problemsolving', 'organization', 'react', 'nosql', 'agile']",80202.0,CO,39.7491,-104.9946
43,Financial Services,3884925055,Western Union,Senior Software Engineer - Wordpress,"['agile', 'programming', 'communication', 'testing', 'testing', 'problemsolving', 'organization', 'react', 'nosql', 'agile']",80202.0,CO,39.7491,-104.9946
43,Financial Services,3884805078,Prestige Staffing,Senior Software Engineer,"['microservices', 'java', 'spring', 'microservices', 'spring', 'communication', 'java', 'spring']",10001.0,NY,40.7484,-73.9967
43,Financial Services,3885806697,Capital One,"Senior Lead Software Engineer, Full Stack","['programming', 'nosql', 'docker', 'go', 'agile']",22101.0,VA,38.9326,-77.1706
43,Financial Services,3885807498,Capital One,"Senior Software Engineer, Back End (GoLang)","['kafka', 'agile', 'programming', 'nosql', 'docker', 'nodejs', 'agile']",60601.0,IL,41.8858,-87.6181
43,Financial Services,3885805688,Capital One,"Lead Software Engineer, Full Stack","['programming', 'nosql', 'docker', 'go', 'agile']",22101.0,VA,38.9326,-77.1706
43,Financial Services,3885807502,Capital One,"Lead Software Engineer, Full Stack","['programming', 'nosql', 'docker', 'go', 'agile']",23219.0,VA,37.5463,-77.4378
