industry_name,job_id,title,skills
Staffing and Recruiting,3898171971,Lead Software Engineer,"['hardware', 'typescript', 'node.js', 'programming', 'programming', 'react']"
"Technology, Information and Internet",3901641562,"Software Engineer, Back End",[]
"Technology, Information and Internet",3901641463,Full Stack Software Engineer | Bankrate.com,"['programming', 'node.js', 'javascript', 'svelte', 'sql', 'decision-making']"
Financial Services,3901683981,Principal Software Engineer,"['initiative', 'programming', 'agile', 'leadership']"
Software Development,3901683981,Principal Software Engineer,"['initiative', 'programming', 'agile', 'leadership']"
"Technology, Information and Media",3901683981,Principal Software Engineer,"['initiative', 'programming', 'agile', 'leadership']"
Farming,3898177736,Remote Software Engineer (Python),"['docker', 'devops']"
Hospitals and Health Care,3901669489,"Sr. Engineer I, Software Engineering FE","['agile', 'vue', 'leadership', 'writing', 'devops', 'organization', 'leadership']"
Retail,3901674453,Software Engineer II,"['automation', 'testing', 'programming', 'flexibility']"
Financial Services,3898166198,Software Engineer - AXIOM ,"['sql', 'communication']"
"Technology, Information and Internet",3863610227,Software Engineer in Test Automation,"['automation', 'c#', 'sql', 'sql', 'sql', 'automation', 'jenkins', 'automation', 'automation', 'automation', 'programming', 'java', 'python', 'automation', 'automation', 'automation', 'problem-solving', 'automation', 'agile', 'communication', 'interpersonal', 'problem-solving']"
Truck Transportation,3898173868,"Software Engineer III, Sterling Integrator","['agile', 'programming', 'agile', 'testing', 'testing', 'agile', 'communication', 'programming', 'java', 'c#', 'html', 'angular', 'testing', 'sql', 'nosql', 'containerization']"
Insurance,3901671720, Senior Software Engineer - Kubernetes (1927890),"['kubernetes', 'kubernetes', 'kubernetes', 'kubernetes', 'programming', 'scripting', 'agile', 'automation', 'communication']"
Financial Services,3901671720, Senior Software Engineer - Kubernetes (1927890),"['kubernetes', 'kubernetes', 'kubernetes', 'kubernetes', 'programming', 'scripting', 'agile', 'automation', 'communication']"
Financial Services,3900079691,Staff Software Engineer - Capacity Engineering and Analysis,['organization']
Staffing and Recruiting,3898179094,Front End Software Engineer,"['testing', 'programming', 'angular', 'sql', 'nosql']"
Software Development,3898172336,Infrastructure Software Engineer,[]
Staffing and Recruiting,3901693891,Software Engineer,"['programming', 'python', 'programming']"
Financial Services,3901673426,"Financial Model Software Engineer, Professional (Hybrid - 3 Days in Office)","['collaboration', 'c++', 'testing', 'python', 'testing', 'programming', 'c++', 'programming']"
Oil and Gas,3898171891,Oracle IT Programmer/ Software Engineer III,"['debugging', 'debugging']"
IT System Custom Software Development,3898177281,"Senior Software Engineer, 32707699","['scripting', 'communication']"
"Technology, Information and Media",3898177281,"Senior Software Engineer, 32707699","['scripting', 'communication']"
Internet Marketplace Platforms,3898177281,"Senior Software Engineer, 32707699","['scripting', 'communication']"
IT Services and IT Consulting,3901689923,Software Engineer in Test (Mobile) - NC,"['javascript', 'automation', 'agile', 'javascript', 'testing', 'scripting', 'typescript', 'testing', 'jenkins', 'docker', 'containerization', 'innovation', 'devops']"
Software Development,3901695289,Senior Application Software Engineer (Remote),"['collaboration', 'c#', 'writing', 'problem-solving', 'problem-solving', 'javascript']"
IT Services and IT Consulting,3898159966,Software Engineer,"['hardware', 'testing', 'testing', 'collaboration', 'programming', 'hardware', 'problem-solving', 'debugging', 'communication', 'java']"
"Appliances, Electrical, and Electronics Manufacturing",3898178569,Software Engineer II - Cloud,"['innovation', 'agile', 'microservices', 'java']"
"Technology, Information and Internet",3901697720,Staff Software Engineer (SDET),"['automation', 'testing', 'automation', 'testing', 'testing', 'testing', 'testing', 'agile', 'testing', 'automation', 'automation', 'automation', 'organization']"
Staffing and Recruiting,3898175338,Lead Software Engineer,"['hardware', 'typescript', 'node.js', 'programming', 'programming', 'react']"
Insurance,3898174659,Sr Software Engineer Distributed Systems,"['java', 'agile', 'spring', 'kafka', 'spring', 'java', 'java', 'angular', 'spring', 'spring', 'writing', 'spring', 'problem-solving', 'jenkins', 'spring', 'spring', 'spring']"
,3898166917,Mobile Software Engineer (iOS),[]
IT Services and IT Consulting,3902913623,Senior Software Engineer,"['agile', 'django', 'agile', 'planning', 'programming', 'python', 'devops', 'problem-solving', 'communication']"
Aviation and Aerospace Component Manufacturing,3899518313,Software Engineer- Displays,"['c++', 'programming']"
Defense and Space Manufacturing,3899518313,Software Engineer- Displays,"['c++', 'programming']"
Engineering Services,3899518313,Software Engineer- Displays,"['c++', 'programming']"
IT Services and IT Consulting,3902921239,Software Engineer - MS Power Platform - Senior,"['automation', 'problem-solving', 'automation', 'automation', 'automation', 'automation', 'automation', 'debugging']"
Computer and Network Security,3901160339,Sr. Software Engineer - Cloud (Remote),"['innovation', 'cybersecurity', 'flexibility', 'kubernetes', 'algorithms', 'communication', 'programming', 'go', 'node.js', 'testing', 'communication', 'innovation', 'collaboration', 'innovation']"
IT Services and IT Consulting,3899523375,Software Engineer,"['innovation', 'flexibility']"
"Transportation, Logistics, Supply Chain and Storage",3899516990,Software Engineer,[]
Software Development,3902921380,Software Engineer,"['spark', 'testing', 'c#', 'sql', 'nosql']"
IT System Custom Software Development,3902928673,Senior Software Engineer (drivers developer),"['programming', 'debugging']"
Software Development,3902928673,Senior Software Engineer (drivers developer),"['programming', 'debugging']"
Computer Hardware Manufacturing,3902928673,Senior Software Engineer (drivers developer),"['programming', 'debugging']"
Consumer Services,3899523514,Software Engineer,"['c#', 'testing', 'flexibility']"
IT Services and IT Consulting,3899526391,Embedded Software Engineer,"['c++', 'java', 'communication', 'programming', 'testing', 'debugging']"
IT Services and IT Consulting,3899525569,"Software Engineer (architecture, development )","['planning', 'testing', 'programming', 'agile', 'node.js', 'communication']"
IT Services and IT Consulting,3899528364,Staff Software Engineer,"['leadership', 'java', 'spring', 'sql', 'spring', 'spring', 'jenkins', 'nosql', 'spark', 'spark', 'testing', 'automation', 'agile', 'problem-solving']"
"Technology, Information and Internet",3899524166,"Software Engineering Manager, Applications (Lead Generation)","['organization', 'programming', 'programming', 'programming', 'leadership', 'communication', 'collaboration']"
IT Services and IT Consulting,3899524166,"Software Engineering Manager, Applications (Lead Generation)","['organization', 'programming', 'programming', 'programming', 'leadership', 'communication', 'collaboration']"
Engineering Services,3902931496,Embedded Software Engineer,"['c++', 'programming']"
Insurance,3899533449,Lead Software Engineer – Cloud/Full Stack,"['testing', 'agile', 'testing', 'react', 'microservices', 'agile', 'organization', 'communication', 'terraform', 'initiative']"
Software Development,3902942034,Principal Software Engineer,"['microservices', 'programming', 'microservices', 'containerization', 'problem-solving', 'communication', 'agile', 'leadership']"
IT Services and IT Consulting,3902925182,Senior Software Engineer - Governance,"['agile', 'automation', 'programming', 'terraform']"
Software Development,3902945277,Senior Software Engineer,"['writing', 'typescript', 'next.js', 'writing', 'communication', 'collaboration', 'innovation']"
"Technology, Information and Internet",175485704,Software Engineer,"['php', 'php', 'decision-making', 'php', 'programming', 'communication', 'collaboration', 'php', 'innovation']"
Computer Hardware Manufacturing,3902952176,Summer Intern 2024 - Software Engineering Internship - Firmware,"['innovation', 'testing', 'programming', 'c++', 'testing', 'c++', 'agile', 'communication', 'programming', 'c++', 'problem-solving', 'communication']"
Computers and Electronics Manufacturing,3902952176,Summer Intern 2024 - Software Engineering Internship - Firmware,"['innovation', 'testing', 'programming', 'c++', 'testing', 'c++', 'agile', 'communication', 'programming', 'c++', 'problem-solving', 'communication']"
Semiconductor Manufacturing,3902952176,Summer Intern 2024 - Software Engineering Internship - Firmware,"['innovation', 'testing', 'programming', 'c++', 'testing', 'c++', 'agile', 'communication', 'programming', 'c++', 'problem-solving', 'communication']"
IT Services and IT Consulting,3899529783,Software Engineer,"['spark', 'kafka', 'kubernetes', 'networking', 'programming', 'automation', 'scripting', 'python', 'flexibility']"
Hospitals and Health Care,3902937783,"Manager Software Engineering, GUI","['c++', 'hardware', 'testing', 'communication', 'leadership', 'collaboration', 'c++', 'agile']"
IT Services and IT Consulting,3899528727,Director of Software Engineering,"['java', 'java', 'kafka']"
IT Services and IT Consulting,3902919519,Software Engineer - AWS - Senior,"['communication', 'problem-solving', 'communication', 'nosql', 'agile', 'communication', 'nosql', 'problem-solving', 'communication', 'collaboration', 'agile']"
Software Development,3899538847,Senior Software Engineer,"['ruby', 'testing', 'ruby', 'problem-solving', 'communication', 'collaboration']"
Software Development,3902949145,"Software Engineer II, Chat","['resilience', 'communication', 'agile']"
Motor Vehicle Manufacturing,3899535279,Sr. Embedded Software Engineer AUTOSAR,"['programming', 'debugging', 'scripting', 'testing']"
Public Safety,3899520616,Software Engineering Intern - Summer 2024,"['programming', 'python', 'testing', 'communication']"
Gambling Facilities and Casinos,3901174559,Senior Software Engineer - Fraud Tooling,"['java', 'terraform', 'writing', 'programming', 'devops', 'testing', 'testing']"
Spectator Sports,3901174559,Senior Software Engineer - Fraud Tooling,"['java', 'terraform', 'writing', 'programming', 'devops', 'testing', 'testing']"
Financial Services,3899532193,Senior Software Engineer,"['agile', 'planning', 'problem-solving', 'go', 'c#', 'agile', 'communication', 'teamwork']"
IT Services and IT Consulting,3902925977,Senior Software Engineer,"['spring', 'leadership', 'spring', 'leadership', 'innovation', 'testing', 'spring', 'microservices', 'leadership', 'communication', 'interpersonal', 'agile', 'devops', 'devops']"
Staffing and Recruiting,3902954146,Software Engineering Project Manager,"['leadership', 'communication', 'c++', 'presentation']"
Information Technology & Services,3899530902,Java Software Engineer,"['java', 'programming', 'spring']"
Hospitality,3899530902,Java Software Engineer,"['java', 'programming', 'spring']"
Manufacturing,3901172144,Mobile Software Engineer,"['collaboration', 'javascript', 'react', 'communication', 'problem-solving', 'typescript']"
Engineering Services,3901172144,Mobile Software Engineer,"['collaboration', 'javascript', 'react', 'communication', 'problem-solving', 'typescript']"
Airlines and Aviation,3902941527,"Software Engineer, Associate (NJUS)","['innovation', 'automation', 'testing', 'automation', 'testing', 'agile', 'adaptability', 'collaboration', 'programming', 'python', 'communication', 'collaboration', 'agile']"
Aviation and Aerospace Component Manufacturing,3902941527,"Software Engineer, Associate (NJUS)","['innovation', 'automation', 'testing', 'automation', 'testing', 'agile', 'adaptability', 'collaboration', 'programming', 'python', 'communication', 'collaboration', 'agile']"
Entertainment Providers,3902922986,Associate Software Engineer,[]
Financial Services,3901141402,Software Engineer,"['blockchain', 'blockchain', 'blockchain', 'blockchain', 'node.js']"
Software Development,3901141402,Software Engineer,"['blockchain', 'blockchain', 'blockchain', 'blockchain', 'node.js']"
Retail,3899523985, Sr. Software Engineer,"['sql', 'testing', 'agile', 'programming', 'communication']"
Entertainment Providers,3899523985, Sr. Software Engineer,"['sql', 'testing', 'agile', 'programming', 'communication']"
Financial Services,3901156959,"Staff Software Engineer, DeployX","['microservices', 'communication', 'collaboration']"
Software Development,3899529896,Ruby on Rails Software Engineer - REMOTE (USA),"['ruby', 'ruby', 'ruby', 'ruby', 'ruby', 'communication', 'programming', 'debugging', 'testing', 'testing', 'communication', 'collaboration', 'javascript']"
IT Services and IT Consulting,3902950765,Software Engineer,"['agile', 'creativity', 'react', 'communication', 'organization']"
Hospitals and Health Care,3902950765,Software Engineer,"['agile', 'creativity', 'react', 'communication', 'organization']"
Software Development,3902950765,Software Engineer,"['agile', 'creativity', 'react', 'communication', 'organization']"
IT Services and IT Consulting,3902950761,Software Engineer - Senior,"['agile', 'collaboration', 'planning', 'algorithms', 'leadership', 'testing', 'creativity', 'sql', 'typescript', 'react', 'communication']"
Hospitals and Health Care,3902950761,Software Engineer - Senior,"['agile', 'collaboration', 'planning', 'algorithms', 'leadership', 'testing', 'creativity', 'sql', 'typescript', 'react', 'communication']"
Software Development,3902950761,Software Engineer - Senior,"['agile', 'collaboration', 'planning', 'algorithms', 'leadership', 'testing', 'creativity', 'sql', 'typescript', 'react', 'communication']"
Motor Vehicle Manufacturing,3899528223,Software Engineer,"['python', 'agile', 'programming', 'python', 'react', 'devops', 'docker', 'docker', 'agile', 'communication', 'presentation', 'listening']"
"Technology, Information and Media",3899535382,Software Engineer,['java']
"Technology, Information and Internet",3900940733,Staff Software Engineer,"['innovation', 'microservices', 'kafka', 'sql', 'nosql', 'leadership', 'communication', 'javascript', 'docker', 'kafka', 'react', 'angular']"
"Transportation, Logistics, Supply Chain and Storage",3900940733,Staff Software Engineer,"['innovation', 'microservices', 'kafka', 'sql', 'nosql', 'leadership', 'communication', 'javascript', 'docker', 'kafka', 'react', 'angular']"
"Technology, Information and Media",3902739027,Software Engineering Manager,"['organization', 'problem-solving', 'microservices', 'writing', 'java', 'rust', 'agile', 'agile', 'communication', 'flexibility']"
Software Development,3902732746,Infrastructure Software Engineer,"['debugging', 'python']"
IT Services and IT Consulting,3902732746,Infrastructure Software Engineer,"['debugging', 'python']"
"Technology, Information and Internet",3902732746,Infrastructure Software Engineer,"['debugging', 'python']"
"Technology, Information and Media",3904361224,Software Engineer,"['communication', 'interpersonal', 'testing', 'hardware']"
IT Services and IT Consulting,3902740072,Java Software Engineer,"['leadership', 'java', 'spring', 'sql', 'spring', 'spring', 'jenkins', 'nosql', 'spark', 'spark', 'testing', 'automation', 'agile', 'problem-solving']"
Business Consulting and Services,3902736944,Embedded Software Engineer,"['hardware', 'automation', 'testing', 'python', 'programming']"
Entertainment Providers,3900946027,Senior Director Software Engineer - Advanced Advertising,"['innovation', 'agile', 'interpersonal', 'programming']"
Financial Services,3902736535,Principal Software Engineer,"['agile', 'angular', 'java', 'spring', 'collaboration', 'leadership', 'collaboration', 'java', 'sql', 'leadership', 'go', 'go']"
Financial Services,3904362395,.NET Senior Software Engineer - Credit Card Operations,"['agile', 'sql', 'agile', 'java', 'angular']"
Investment Management,3904362395,.NET Senior Software Engineer - Credit Card Operations,"['agile', 'sql', 'agile', 'java', 'angular']"
Banking,3904362395,.NET Senior Software Engineer - Credit Card Operations,"['agile', 'sql', 'agile', 'java', 'angular']"
Retail,3904357909,Software Engineer III,"['leadership', 'testing', 'planning', 'communication', 'collaboration', 'programming', 'testing']"
IT Services and IT Consulting,3904361394,Software Engineering Lead,"['writing', 'java']"
Computer and Network Security,3904363505,Software Engineer - Agent Backend Infrastructure,"['algorithms', 'innovation', 'communication', 'python', 'nosql']"
Staffing and Recruiting,3902742058,Software Engineer II,"['c#', 'sql', 'programming', 'scripting', 'communication', 'organization', 'organization']"
Utilities,3900955110,Simulator Software Engineer - Comanche Peak,"['hardware', 'testing', 'communication', 'decision-making', 'planning', 'programming', 'c++']"
IT Services and IT Consulting,3904362618,Lead Software Engineer (.NET),"['sql', 'testing', 'testing']"
Pharmaceutical Manufacturing,3904362618,Lead Software Engineer (.NET),"['sql', 'testing', 'testing']"
Information Services,3904362618,Lead Software Engineer (.NET),"['sql', 'testing', 'testing']"
Financial Services,3904361475,Lead Software Engineer,"['c#', 'python', 'java', 'agile']"
Investment Management,3904361475,Lead Software Engineer,"['c#', 'python', 'java', 'agile']"
Banking,3904361475,Lead Software Engineer,"['c#', 'python', 'java', 'agile']"
Insurance,3904359969,Senior Software Engineer,"['agile', 'devops', 'problem-solving', 'microservices', 'programming', 'innovation']"
Spectator Sports,3904369889,Senior Software Engineer - Video,"['writing', 'innovation', 'planning', 'communication', 'programming', 'organization']"
Software Development,3904369889,Senior Software Engineer - Video,"['writing', 'innovation', 'planning', 'communication', 'programming', 'organization']"
Information Services,3904369889,Senior Software Engineer - Video,"['writing', 'innovation', 'planning', 'communication', 'programming', 'organization']"
Hospitality,3904381529,"Software Engineer-Senior, Corporate System HR & Payroll Applications","['programming', 'python', 'agile', 'leadership', 'agile', 'leadership']"
Software Development,3904371120,Software Engineer,"['communication', 'java', 'programming', 'sql', 'nosql', 'sql', 'c++', 'programming', 'kafka']"
Hospitals and Health Care,3904364285,"Senior Software Engineer, Data Services","['leadership', 'collaboration']"
Financial Services,3900961380,Software Engineer III - Java & AWS,"['agile', 'algorithms', 'programming', 'spring', 'automation', 'programming', 'agile', 'programming']"
Financial Services,3900962316,Software Engineer,"['innovation', 'planning']"
Education Administration Programs,3900962418,Software Engineer Intern,"['motivation', 'writing', 'debugging', 'programming', 'automation', 'organization', 'communication']"
E-Learning Providers,3900962418,Software Engineer Intern,"['motivation', 'writing', 'debugging', 'programming', 'automation', 'organization', 'communication']"
Higher Education,3900962418,Software Engineer Intern,"['motivation', 'writing', 'debugging', 'programming', 'automation', 'organization', 'communication']"
Musicians,3904381802,"Lead Software Engineer, TIDAL Artist Platform","['teamwork', 'leadership', 'collaboration', 'java', 'blockchain', 'go']"
Software Development,3904366020,Senior/Lead/Principal Full-Stack Software Engineer - Backend,"['organization', 'testing', 'automation', 'automation', 'programming', 'programming', 'programming', 'testing', 'testing', 'interpersonal', 'agile', 'initiative']"
IT Services and IT Consulting,3904366020,Senior/Lead/Principal Full-Stack Software Engineer - Backend,"['organization', 'testing', 'automation', 'automation', 'programming', 'programming', 'programming', 'testing', 'testing', 'interpersonal', 'agile', 'initiative']"
"Technology, Information and Internet",3904366020,Senior/Lead/Principal Full-Stack Software Engineer - Backend,"['organization', 'testing', 'automation', 'automation', 'programming', 'programming', 'programming', 'testing', 'testing', 'interpersonal', 'agile', 'initiative']"
IT Services and IT Consulting,3900951589,Senior Java Software Engineer,"['java', 'devops', 'leadership', 'java', 'microservices']"
Software Development,3900956078,Senior Performance Software Engineer - Avatar,"['c++', 'writing', 'c++', 'go']"
Investment Banking,3904383935,Senior Software Engineer with Python and backend,"['communication', 'programming']"
Capital Markets,3904383935,Senior Software Engineer with Python and backend,"['communication', 'programming']"
Venture Capital and Private Equity Principals,3904383935,Senior Software Engineer with Python and backend,"['communication', 'programming']"
"Technology, Information and Internet",3900959842,Senior Software Engineer - Applications,"['python', 'programming', 'collaboration']"
IT Services and IT Consulting,3900959842,Senior Software Engineer - Applications,"['python', 'programming', 'collaboration']"
Software Development,3900964417,Distinguished Software Engineer,"['algorithms', 'algorithms', 'python', 'cybersecurity']"
Education Administration Programs,3904381841,Software Engineer Intern,"['motivation', 'writing', 'debugging', 'programming', 'automation', 'organization', 'communication']"
E-Learning Providers,3904381841,Software Engineer Intern,"['motivation', 'writing', 'debugging', 'programming', 'automation', 'organization', 'communication']"
Higher Education,3904381841,Software Engineer Intern,"['motivation', 'writing', 'debugging', 'programming', 'automation', 'organization', 'communication']"
IT Services and IT Consulting,3902750476,Lead Software Engineer (3 Openings),"['collaboration', 'problem-solving', 'communication']"
Financial Services,3900964071,Software Engineer II (Automation),"['agile', 'programming', 'decision-making', 'programming', 'agile', 'testing', 'debugging', 'programming']"
Retail,3904377786,"(USA) Senior, Software Engineer","['organization', 'automation', 'programming', 'python', 'microservices', 'containerization', 'docker', 'cybersecurity']"
Computer and Network Security,3902753459,Principal Software Engineer (Cloud Native NMS),"['cybersecurity', 'cybersecurity', 'leadership', 'collaboration', 'devops', 'leadership', 'programming', 'python', 'kubernetes']"
Financial Services,3904388162,"Software Engineer, Consumer Experience (Frontend)","['collaboration', 'devops', 'collaboration']"
Software Development,3904358993,"Director, Software Engineering - Cloud Native","['organization', 'agile', 'organization', 'leadership', 'planning', 'agile', 'collaboration', 'agile', 'communication', 'innovation']"
Maritime Transportation,3904381997,Senior Software Engineer,"['collaboration', 'programming', 'spring', 'communication', 'spring', 'debugging', 'java']"
"Technology, Information and Internet",3904383777,"Principal Software Engineer, Cash Commerce","['collaboration', 'initiative', 'initiative', 'collaboration', 'communication', 'blockchain', 'go']"
IT Services and IT Consulting,3904365182,Software Engineer II,"['testing', 'testing', 'testing', 'communication']"
"Technology, Information and Internet",3904387379,"Principal Software Engineer, Cash Commerce","['collaboration', 'initiative', 'initiative', 'collaboration', 'communication', 'blockchain', 'go']"
Defense and Space Manufacturing,3900954968,Software Engineer (SecDevOps),"['devops', 'devops', 'programming', 'bash', 'collaboration', 'cybersecurity']"
Defense and Space Manufacturing,3902756366,Software Engineer (Engineer Software 4) - 18587,"['hardware', 'programming', 'organization']"
Higher Education,3900963497,Junior Specialist: Full-Time Research Software Engineer,"['writing', 'hardware', 'organization', 'problem-solving']"
Higher Education,3900963252,"Sr. Software Engineer, Application Support","['automation', 'communication', 'flexibility', 'decision-making']"
IT Services and IT Consulting,3900963293,Software Engineer,['organization']
Hospitality,3904361732,"Software Engineer, Back End– B2B","['problem-solving', 'automation', 'testing', 'communication', 'agile', 'interpersonal', 'spring']"
Software Development,3904394223,Sr. Software Engineer,"['agile', 'leadership', 'microservices', 'collaboration', 'devops', 'automation', 'innovation', 'programming', 'agile', 'javascript', 'microservices', 'sql']"
IT Services and IT Consulting,3902746802,Software Engineer Senior,"['agile', 'agile', 'communication', 'agile', 'go']"
Banking,3902756825,Digital Software Engineer Senior Analyst,"['agile', 'writing', 'microservices', 'spring', 'presentation', 'writing', 'testing']"
Financial Services,3902756825,Digital Software Engineer Senior Analyst,"['agile', 'writing', 'microservices', 'spring', 'presentation', 'writing', 'testing']"
Investment Banking,3902756825,Digital Software Engineer Senior Analyst,"['agile', 'writing', 'microservices', 'spring', 'presentation', 'writing', 'testing']"
Gambling Facilities and Casinos,3902739553,Software Engineer (Development),"['c#', 'sql', 'sql', 'c#', 'communication', 'problem-solving', 'programming', 'innovation']"
Software Development,3902739553,Software Engineer (Development),"['c#', 'sql', 'sql', 'c#', 'communication', 'problem-solving', 'programming', 'innovation']"
IT Services and IT Consulting,3902739553,Software Engineer (Development),"['c#', 'sql', 'sql', 'c#', 'communication', 'problem-solving', 'programming', 'innovation']"
IT Services and IT Consulting,3900964109,"Sr. Manager, Software Engineering – Data Services","['organization', 'spark', 'sql', 'agile', 'writing', 'organization', 'communication', 'leadership', 'networking', 'planning', 'innovation', 'go']"
Education Administration Programs,3904392614,Software Engineer Intern,"['motivation', 'writing', 'debugging', 'programming', 'automation', 'organization', 'communication']"
E-Learning Providers,3904392614,Software Engineer Intern,"['motivation', 'writing', 'debugging', 'programming', 'automation', 'organization', 'communication']"
Higher Education,3904392614,Software Engineer Intern,"['motivation', 'writing', 'debugging', 'programming', 'automation', 'organization', 'communication']"
Software Development,3902752963,Principal Software Engineer- Java (Remote),"['leadership', 'planning', 'leadership', 'programming', 'docker', 'communication', 'communication', 'c#', 'python', 'devops', 'devops', 'agile']"
IT Services and IT Consulting,3902746011,Senior Java Software Engineer,"['java', 'java', 'java', 'java', 'flexibility', 'flexibility']"
Staffing and Recruiting,3904396080,Senior Software Engineer,"['agile', 'devops', 'sql']"
Software Development,3904389721,"Sr. Software Engineer, Search Relevance","['organization', 'automation']"
Financial Services,3904363387,.NET Senior Software Engineer - Credit Card Operations,"['agile', 'sql', 'agile', 'java', 'angular']"
Investment Management,3904363387,.NET Senior Software Engineer - Credit Card Operations,"['agile', 'sql', 'agile', 'java', 'angular']"
Banking,3904363387,.NET Senior Software Engineer - Credit Card Operations,"['agile', 'sql', 'agile', 'java', 'angular']"
Software Development,3900965166,Software Engineer II – Fulfillment,"['initiative', 'organization', 'innovation', 'initiative', 'creativity', 'innovation', 'programming', 'swift', 'flexibility']"
IT Services and IT Consulting,3902753055,Senior Software Engineer (4 Openings),['problem-solving']
IT Services and IT Consulting,3902754770,Senior Software Engineer,"['empathy', 'collaboration', 'collaboration', 'microservices', 'collaboration', 'automation', 'microservices', 'testing', 'nosql', 'testing', 'automation', 'node.js']"
Software Development,3902754770,Senior Software Engineer,"['empathy', 'collaboration', 'collaboration', 'microservices', 'collaboration', 'automation', 'microservices', 'testing', 'nosql', 'testing', 'automation', 'node.js']"
Financial Services,3900967065,Python Software Engineer,"['algorithms', 'programming', 'agile', 'spark', 'java']"
Software Development,3904391703,"Software Engineer, Brand Platform","['agile', 'writing', 'java', 'containerization', 'docker', 'communication']"
IT Services and IT Consulting,3904388276,Software Engineer in Test (Cypress),"['javascript', 'javascript', 'python', 'automation', 'automation', 'agile', 'automation', 'testing', 'automation', 'java', 'javascript', 'jenkins', 'automation', 'automation', 'agile']"
Staffing and Recruiting,3902738986,Oracle IT Programmer/Software Engineer III,['debugging']
Financial Services,3904365938,Senior Software Engineer,"['agile', 'agile', 'agile', 'agile', 'sql', 'spring', 'networking', 'problem-solving']"
Financial Services,3904386398,"Senior Software Engineer, Cash Commerce","['collaboration', 'initiative', 'initiative', 'problem-solving', 'communication', 'blockchain', 'go']"
Software Development,3904398943,Sr Chassis/OS Software Engineer,"['containerization', 'communication', 'networking', 'networking', 'networking', 'communication', 'networking', 'collaboration', 'hardware', 'testing', 'virtualization', 'networking', 'problem-solving', 'communication', 'hardware', 'hardware']"
Financial Services,3904387380,"Senior Software Engineer, Cash Commerce","['collaboration', 'initiative', 'initiative', 'problem-solving', 'communication', 'blockchain', 'go']"
Computer and Network Security,3904364483,Software Engineer - Agent Backend Infrastructure,"['algorithms', 'innovation', 'communication', 'python', 'nosql']"
Motor Vehicle Manufacturing,3904395093,Software Engineer,"['testing', 'writing', 'testing', 'java', 'angular', 'spring', 'agile', 'agile', 'problem-solving']"
Financial Services,3900957993,Software Engineer III (Full Stack with React),"['agile', 'algorithms', 'programming', 'agile']"
Hospitals and Health Care,3904364313,Director of Software Engineering,"['testing', 'agile', 'communication', 'sql', 'testing', 'nosql']"
Information Services,3902752765,"Staff Software Engineer, Borglet","['hardware', 'networking', 'networking', 'leadership', 'organization', 'planning']"
"Technology, Information and Internet",3902752765,"Staff Software Engineer, Borglet","['hardware', 'networking', 'networking', 'leadership', 'organization', 'planning']"
IT Services and IT Consulting,3904397839,"Software Engineer(Python, Apache Spark) Software Dev & Engineering","['organization', 'python', 'spark', 'java', 'programming']"
"Technology, Information and Internet",3904397839,"Software Engineer(Python, Apache Spark) Software Dev & Engineering","['organization', 'python', 'spark', 'java', 'programming']"
Telecommunications,3904397839,"Software Engineer(Python, Apache Spark) Software Dev & Engineering","['organization', 'python', 'spark', 'java', 'programming']"
Software Development,3900962592,Software Engineering Supervisor,"['automation', 'testing', 'sql', 'automation', 'testing', 'c#', 'sql']"
Hospitals and Health Care,3900962592,Software Engineering Supervisor,"['automation', 'testing', 'sql', 'automation', 'testing', 'c#', 'sql']"
Insurance and Employee Benefit Funds,3900962592,Software Engineering Supervisor,"['automation', 'testing', 'sql', 'automation', 'testing', 'c#', 'sql']"
Software Development,3904389668,Senior Staff Software Engineer - Autonomy Data: MP Data Engine,"['planning', 'planning', 'automation', 'c++', 'automation']"
"Appliances, Electrical, and Electronics Manufacturing",3902754012,Software Engineer,"['communication', 'c#', 'testing', 'c++', 'c#', 'communication', 'hardware', 'hardware', 'debugging', 'communication', 'innovation']"
Machinery Manufacturing,3902754012,Software Engineer,"['communication', 'c#', 'testing', 'c++', 'c#', 'communication', 'hardware', 'hardware', 'debugging', 'communication', 'innovation']"
Industrial Machinery Manufacturing,3902754012,Software Engineer,"['communication', 'c#', 'testing', 'c++', 'c#', 'communication', 'hardware', 'hardware', 'debugging', 'communication', 'innovation']"
Financial Services,3904387929,"Senior Software Engineer, VP - Microsoft Power Platform (Jersey City, NJ)",[]
Software Development,3586167732,Senior Software Engineer,['collaboration']
Computer and Network Security,3902753972,Sr. Backend Software Engineer - ML Infra,[]
Information Services,3902751770,"Staff Software Engineer, Pixel GPU System Software","['leadership', 'organization', 'networking', 'leadership', 'hardware', 'leadership', 'leadership']"
"Technology, Information and Internet",3902751770,"Staff Software Engineer, Pixel GPU System Software","['leadership', 'organization', 'networking', 'leadership', 'hardware', 'leadership', 'leadership']"
IT Services and IT Consulting,3904358918,Software Engineering I,"['innovation', 'leadership', 'innovation']"
Financial Services,3904413100,Senior Software Engineer - Conversational AI / Chatbots,"['innovation', 'innovation', 'express', 'go', 'automation', 'agile', 'go', 'programming', 'go', 'testing', 'testing', 'go', 'programming', 'communication']"
IT System Custom Software Development,3904413100,Senior Software Engineer - Conversational AI / Chatbots,"['innovation', 'innovation', 'express', 'go', 'automation', 'agile', 'go', 'programming', 'go', 'testing', 'testing', 'go', 'programming', 'communication']"
